id;node_sn;timestamp;GPS_lat;GPS_lon;GPS_alt;GPS_speed;GPS_num_sats;ACC_x_RMS;ACC_y_RMS;ACC_z_RMS;ACC_x_MEAN;ACC_y_MEAN;ACC_z_MEAN;ACC_samples;MAG_x_RMS;MAG_y_RMS;MAG_z_RMS;MAG_x_MEAN;MAG_y_MEAN;MAG_z_MEAN;MAG_samples;temperature;is_anomaly;raw_MSE;score
4044;11;24/04/2022 19:29;0;0;0;0;0;0;0;0;-9.81;0.153281;137.953;1;0;0;0;22;-43;34;1;178.649;NULL;NULL;NULL
4045;6;24/04/2022 19:59;44.990.360.260.009.700;7.517.039.775.848.380;311;0;3;0;0;0;-996.328;-0.306563;260.578;1;0;0;0;10;47;21;1;176.219;NULL;NULL;NULL
4046;7;24/04/2022 20:25;4.499.087.142.944.330;7.517.129.898.071.280;193;0;5;0;0;0;-950.344;260.578;0.919688;1;0;0;0;22;-67;38;1;173.842;NULL;NULL;NULL
4047;11;24/04/2022 20:29;0;0;0;0;0;0;0;0;-950.344;0.306563;122.625;1;0;0;0;22;-43;34;1;178.836;NULL;NULL;NULL
4048;6;24/04/2022 21:03;0;0;0;0;0;0;0;0;-996.328;-0.153281;260.578;1;0;0;0;10;47;21;1;181.159;NULL;NULL;NULL
4049;7;24/04/2022 21:26;44.990.718.841.552.700;7.516.960.144.042.960;222;0.6;4;0;0;0;-950.344;260.578;107.297;1;0;0;0;22;-67;38;1;17.475;NULL;NULL;NULL
4050;11;24/04/2022 21:28;449.906.005.859.375;7.516.829.967.498.770;156;0;4;0;0;0;-950.344;0.459844;137.953;1;0;0;0;22;-43;34;1;176.646;NULL;NULL;NULL
4051;7;24/04/2022 22:29;0;0;0;0;0;0;0;0;-965.672;260.578;0.919688;1;0;0;0;22;-67;38;1;178.302;NULL;NULL;NULL
4052;11;24/04/2022 22:30;0;0;0;0;0;0;0;0;-965.672;0.459844;137.953;1;0;0;0;22;-43;34;1;17.686;NULL;NULL;NULL
4053;6;24/04/2022 23:03;0;0;0;0;0;0;0;0;-996.328;-0.306563;275.906;1;0;0;0;10;47;21;1;17.929;NULL;NULL;NULL
4054;3;24/04/2022 23:06;450.282.096.862.793;7.631.770.133.972.160;273;0;5;0;0;0;-965.672;-0.459844;-0.766406;1;0;0;0;54;-85;-17;1;180.678;NULL;NULL;NULL
4055;7;24/04/2022 23:26;4.499.068.832.397.460;75.184.102.058.410.600;253;0;3;0;0;0;-919.687;260.578;107.297;1;0;0;0;22;-67;38;1;171.225;NULL;NULL;NULL
4056;11;24/04/2022 23:30;0;0;0;0;0;0;0;0;-950.344;0.153281;107.297;1;0;0;0;22;-43;34;1;176.139;NULL;NULL;NULL
4057;6;25/04/2022 00:04;0;0;0;0;0;0;0;0;-101.166;-0.306563;291.234;1;0;0;0;10;47;21;1;178.088;NULL;NULL;NULL
4058;7;25/04/2022 00:27;44.990.440.368.652.300;7.517.769.813.537.590;294;0;3;0;0;0;-965.672;291.234;0.919688;1;0;0;0;22;-67;38;1;172.507;NULL;NULL;NULL
4059;11;25/04/2022 00:30;0;0;0;0;0;0;0;0;-9.81;0.459844;0.766406;1;0;0;0;22;-43;34;1;175.444;NULL;NULL;NULL
4060;6;25/04/2022 01:04;0;0;0;0;0;0;0;0;-9.81;-0.306563;24.525;1;0;0;0;10;47;21;1;177.421;NULL;NULL;NULL
4061;7;25/04/2022 01:29;44.991.050.720.214.800;7.514.470.100.402.830;-25;0;3;0;0;0;-965.672;24.525;0.613125;1;0;0;0;22;-67;38;1;173.068;NULL;NULL;NULL
4062;11;25/04/2022 01:30;0;0;0;0;0;0;0;0;-965.672;0.153281;122.625;1;0;0;0;22;-43;34;1;174.163;NULL;NULL;NULL
4063;6;25/04/2022 02:05;0;0;0;0;0;0;0;0;-965.672;-0.153281;306.562;1;0;0;0;10;47;21;1;176.459;NULL;NULL;NULL
4064;7;25/04/2022 02:27;44.990.821.838.378.900;7.517.690.181.732.170;331;0;3;0;0;0;-996.328;291.234;0.766406;1;0;0;0;22;-67;38;1;168.849;NULL;NULL;NULL
4065;11;25/04/2022 02:31;0;0;0;0;0;0;0;0;-965.672;0.153281;0.766406;1;0;0;0;22;-43;34;1;173.575;NULL;NULL;NULL
4066;6;25/04/2022 03:05;0;0;0;0;0;0;0;0;-996.328;-0.306563;24.525;1;0;0;0;10;47;21;1;175.338;NULL;NULL;NULL
4067;3;25/04/2022 03:07;0;0;0;0;0;0;0;0;-950.344;-0.306563;-0.919688;1;0;0;0;54;-85;-17;1;176.352;NULL;NULL;NULL
4068;7;25/04/2022 03:30;44.990.718.841.552.700;7.517.330.169.677.730;308;0;2;0;0;0;-950.344;260.578;0.766406;1;0;0;0;22;-67;38;1;172.881;NULL;NULL;NULL
4069;11;25/04/2022 03:31;4.499.016.189.575.190;7.517.539.978.027.340;290;0;4;0;0;0;-965.672;0.306563;0.919688;1;0;0;0;22;-43;34;1;171.759;NULL;NULL;NULL
4070;6;25/04/2022 04:05;0;0;0;0;0;0;0;0;-996.328;-0.306563;260.578;1;0;0;0;10;47;21;1;174.456;NULL;NULL;NULL
4071;7;25/04/2022 04:28;4.499.074.172.973.630;7.513.669.967.651.360;77;0;3;0;0;0;-965.672;260.578;0.766406;1;0;0;0;22;-67;38;1;168.715;NULL;NULL;NULL
4072;11;25/04/2022 04:31;0;0;0;0;0;0;0;0;-935.016;0.459844;137.953;1;0;0;0;22;-43;34;1;171.733;NULL;NULL;NULL
4073;6;25/04/2022 05:06;0;0;0;0;0;0;0;0;-9.81;-0.306563;291.234;1;0;0;0;10;47;21;1;173.762;NULL;NULL;NULL
4074;3;25/04/2022 05:07;0;0;0;0;0;0;0;0;-965.672;-0.613125;-107.297;1;0;0;0;54;-85;-17;1;173.442;NULL;NULL;NULL
4075;7;25/04/2022 05:31;0;0;0;0;0;0;0;0;-965.672;260.578;122.625;1;0;0;0;22;-67;38;1;171.386;NULL;NULL;NULL
4076;11;25/04/2022 05:32;0;0;0;0;0;0;0;0;-965.672;0.306563;107.297;1;0;0;0;22;-43;34;1;171.092;NULL;NULL;NULL
4077;6;25/04/2022 06:06;0;0;0;0;0;0;0;0;-996.328;-0.306563;260.578;1;0;0;0;10;47;21;1;172.747;NULL;NULL;NULL
4078;3;25/04/2022 06:07;0;0;0;0;0;0;0;0;-965.672;-0.613125;-0.306563;1;0;0;0;54;-85;-17;1;17.232;NULL;NULL;NULL
4079;7;25/04/2022 06:28;44.990.318.298.339.800;751.701.021.194.458;293;0;3;0;0;0;-950.344;291.234;107.297;1;0;0;0;22;-67;38;1;165.217;NULL;NULL;NULL
4080;11;25/04/2022 06:29;4.499.024.963.378.900;751.731.014.251.709;301;0;5;0;0;0;-965.672;0.153281;0.919688;1;0;0;0;22;-43;34;1;164.523;NULL;NULL;NULL
4081;6;25/04/2022 07:07;0;0;0;0;0;0;0;0;-9.81;-0.306563;214.594;1;0;0;0;10;47;21;1;171.839;NULL;NULL;NULL
4082;7;25/04/2022 07:29;4.499.085.998.535.150;75.152.201.652.526.800;167;0;3;0;0;0;-935.016;275.906;107.297;1;0;0;0;22;-67;38;1;16.503;NULL;NULL;NULL
4083;11;25/04/2022 07:32;0;0;0;0;0;0;0;0;-935.016;0.306563;0.919688;1;0;0;0;22;-43;34;1;168.822;NULL;NULL;NULL
4084;6;25/04/2022 08:07;0;0;0;0;0;0;0;0;-9.81;-0.306563;275.906;1;0;0;0;10;47;21;1;171.092;NULL;NULL;NULL
4085;3;25/04/2022 08:08;0;0;0;0;0;0;0;0;-965.672;-0.459844;-0.919688;1;0;0;0;54;-85;-17;1;169.863;NULL;NULL;NULL
4086;11;25/04/2022 08:32;4.499.031.066.894.530;7.517.600.059.509.270;368;0;4;0;0;0;-9.81;0.153281;107.297;1;0;0;0;22;-43;34;1;16.746;NULL;NULL;NULL
4087;3;25/04/2022 09:06;4.502.785.110.473.630;7.630.959.987.640.380;362;0;4;0;0;0;-965.672;-0.306563;-0.459844;1;0;0;0;54;-85;-17;1;169.089;NULL;NULL;NULL
4088;6;25/04/2022 09:07;0;0;0;0;0;0;0;0;-9.81;-0.306563;275.906;1;0;0;0;10;47;21;1;170.718;NULL;NULL;NULL
4089;7;25/04/2022 09:31;44.990.150.451.660.100;7.516.419.887.542.720;303;0;4;0;0;0;-965.672;260.578;0.613125;1;0;0;0;22;-67;38;1;167.781;NULL;NULL;NULL
4090;11;25/04/2022 09:33;0;0;0;0;0;0;0;0;-965.672;0.306563;0.766406;1;0;0;0;22;-43;34;1;168.688;NULL;NULL;NULL
4091;6;25/04/2022 10:08;0;0;0;0;0;0;0;0;-9.81;-0.153281;291.234;1;0;0;0;10;47;21;1;171.973;NULL;NULL;NULL
4092;7;25/04/2022 10:29;4.499.203.109.741.210;75.160.298.347.473.100;186;0;3;0;0;0;-9.81;275.906;0.306563;1;0;0;0;22;-67;38;1;166.499;NULL;NULL;NULL
4093;11;25/04/2022 10:34;0;0;0;0;0;0;0;0;-950.344;0.459844;0.766406;1;0;0;0;22;-43;34;1;170.398;NULL;NULL;NULL
4094;6;25/04/2022 11:08;0;0;0;0;0;0;0;0;-965.672;-0.153281;24.525;1;0;0;0;10;47;21;1;174.029;NULL;NULL;NULL
4095;7;25/04/2022 11:30;4.499.140.930.175.780;7.515.830.039.978.020;82;0;4;0;0;0;-965.672;275.906;122.625;1;0;0;0;22;-67;38;1;170.478;NULL;NULL;NULL
4096;11;25/04/2022 11:33;4.498.883.819.580.070;7.519.820.213.317.870;748;0;3;0;0;0;-935.016;0.459844;107.297;1;0;0;0;22;-43;34;1;172.026;NULL;NULL;NULL
4097;6;25/04/2022 12:05;44.989.410.400.390.600;7.517.560.005.187.980;543;0;4;0;0;0;-101.166;-0.153281;260.578;1;0;0;0;10;47;21;1;171.065;NULL;NULL;NULL
4098;7;25/04/2022 12:33;0;0;0;0;0;0;0;0;-996.328;275.906;0.613125;1;0;0;0;22;-67;38;1;17.718;NULL;NULL;NULL
4099;11;25/04/2022 12:34;0;0;0;0;0;0;0;0;-935.016;0.306563;168.609;1;0;0;0;22;-43;34;1;174.884;NULL;NULL;NULL
4100;6;25/04/2022 13:07;4.499.039.077.758.780;7.517.459.869.384.760;285;0;5;0;0;0;-9.81;-0.153281;291.234;1;0;0;0;10;47;21;1;176.299;NULL;NULL;NULL
4101;7;25/04/2022 13:32;4.499.055.862.426.750;75.176.100.730.896;290;0;3;0;0;0;-965.672;260.578;168.609;1;0;0;0;22;-67;38;1;178.328;NULL;NULL;NULL
4102;11;25/04/2022 13:35;0;0;0;0;0;0;0;0;-965.672;0.306563;0.919688;1;0;0;0;22;-43;34;1;178.355;NULL;NULL;NULL
4103;6;25/04/2022 14:07;4.499.066.162.109.370;7.518.070.220.947.260;291;0;4;0;0;0;-965.672;-0.153281;260.578;1;0;0;0;10;47;21;1;179.503;NULL;NULL;NULL
4104;7;25/04/2022 14:32;4.499.076.843.261.710;75.170.698.165.893.500;266;0;6;0;0;0;-950.344;275.906;107.297;1;0;0;0;22;-67;38;1;180.598;NULL;NULL;NULL
4105;11;25/04/2022 14:34;4.499.153.137.207.030;7.516.079.902.648.920;-4;0;3;0;0;0;-935.016;0.459844;107.297;1;0;0;0;22;-43;34;1;179.637;NULL;NULL;NULL
4106;3;25/04/2022 15:09;0;0;0;0;0;0;0;0;-9.81;-0.306563;-0.613125;1;0;0;0;54;-85;-17;1;187.781;NULL;NULL;NULL
4107;6;25/04/2022 15:10;0;0;0;0;0;0;0;0;-996.328;-0.306563;291.234;1;0;0;0;10;47;21;1;184.951;NULL;NULL;NULL
4108;7;25/04/2022 15:30;449.905.891.418.457;7.517.149.925.231.930;281;0;4;0;0;0;-965.672;291.234;107.297;1;0;0;0;22;-67;38;1;179.503;NULL;NULL;NULL
4109;11;25/04/2022 15:35;0;0;0;0;0;0;0;0;-965.672;0.306563;107.297;1;0;0;0;22;-43;34;1;183.829;NULL;NULL;NULL
4110;6;25/04/2022 16:08;449.907.112.121.582;7.516.670.227.050.780;192;0;3;0;0;0;-996.328;-0.153281;260.578;1;0;0;0;10;47;21;1;184.737;NULL;NULL;NULL
4111;7;25/04/2022 16:33;4.499.055.099.487.300;7.517.380.237.579.340;322;0;3;0;0;0;-9.81;260.578;0.613125;1;0;0;0;22;-67;38;1;187.968;NULL;NULL;NULL
4112;11;25/04/2022 16:35;0;0;0;0;0;0;0;0;-965.672;0.153281;137.953;1;0;0;0;22;-43;34;1;186.072;NULL;NULL;NULL
4113;6;25/04/2022 17:07;44.990.501.403.808.500;7.515.480.041.503.900;118;0;2;0;0;0;-9.81;-0.306563;275.906;1;0;0;0;10;47;21;1;185.218;NULL;NULL;NULL
4114;3;25/04/2022 17:09;45.028.079.986.572.200;7.631.470.203.399.650;268;0;4;0;0;0;-965.672;-0.459844;-0.459844;1;0;0;0;54;-85;-17;1;190.879;NULL;NULL;NULL
4115;7;25/04/2022 17:31;44.990.570.068.359.300;751.485.013.961.792;258;0;3;0;0;0;-965.672;260.578;107.297;1;0;0;0;22;-67;38;1;185.832;NULL;NULL;NULL
4116;11;25/04/2022 17:33;44.990.291.595.458.900;7.518.370.151.519.770;308;0;2;0;0;0;-965.672;0.306563;0.613125;1;0;0;0;22;-43;34;1;184.524;NULL;NULL;NULL
4117;6;25/04/2022 18:10;4.499.055.099.487.300;751.701.021.194.458;307;0;2;0;0;0;-9.81;-0.306563;24.525;1;0;0;0;10;47;21;1;19.144;NULL;NULL;NULL
4118;7;25/04/2022 18:31;4.499.079.132.080.070;7.516.809.940.338.130;210;0;3;0;0;0;-950.344;260.578;137.953;1;0;0;0;22;-67;38;1;186.927;NULL;NULL;NULL
4119;11;25/04/2022 18:33;44.990.379.333.496.000;7.516.290.187.835.690;238;0;4;0;0;0;-965.672;0.153281;168.609;1;0;0;0;22;-43;34;1;185.351;NULL;NULL;NULL
4120;6;25/04/2022 19:09;44.990.299.224.853.500;7.516.870.021.820.060;213;0;4;0;0;0;-996.328;-0.153281;229.922;1;0;0;0;10;47;21;1;189.624;NULL;NULL;NULL
4121;7;25/04/2022 19:31;4.499.034.881.591.790;7.517.670.154.571.530;353;0;4;0;0;0;-996.328;275.906;0.766406;1;0;0;0;22;-67;38;1;187.114;NULL;NULL;NULL
4122;11;25/04/2022 19:36;0;0;0;0;0;0;0;0;-935.016;0.306563;153.281;1;0;0;0;22;-43;34;1;189.651;NULL;NULL;NULL
4123;6;25/04/2022 20:10;449.913.215.637.207;7.516.849.994.659.420;229;0;4;0;0;0;-965.672;-0.459844;275.906;1;0;0;0;10;47;21;1;191.627;NULL;NULL;NULL
4124;7;25/04/2022 20:35;0;0;0;0;0;0;0;0;-950.344;260.578;137.953;1;0;0;0;22;-67;38;1;19.192;NULL;NULL;NULL
4125;11;25/04/2022 20:37;0;0;0;0;0;0;0;0;-965.672;0.306563;107.297;1;0;0;0;22;-43;34;1;189.651;NULL;NULL;NULL
4126;6;25/04/2022 21:12;0;0;0;0;0;0;0;0;-996.328;-0.306563;260.578;1;0;0;0;10;47;21;1;192.935;NULL;NULL;NULL
4127;7;25/04/2022 21:35;44.990.821.838.378.900;75.162.200.927.734.300;273;0;5;0;0;0;-9.81;275.906;153.281;1;0;0;0;22;-67;38;1;190.986;NULL;NULL;NULL
4128;11;25/04/2022 21:37;0;0;0;0;0;0;0;0;-9.81;0.306563;137.953;1;0;0;0;22;-43;34;1;189.624;NULL;NULL;NULL
4129;6;25/04/2022 22:12;0;0;0;0;0;0;0;0;-965.672;-0.153281;260.578;1;0;0;0;10;47;21;1;192.241;NULL;NULL;NULL
4130;7;25/04/2022 22:36;0;0;0;0;0;0;0;0;-965.672;275.906;137.953;1;0;0;0;22;-67;38;1;190.719;NULL;NULL;NULL
4131;11;25/04/2022 22:37;0;0;0;0;0;0;0;0;-950.344;0.153281;107.297;1;0;0;0;22;-43;34;1;188.903;NULL;NULL;NULL
4132;6;25/04/2022 23:12;0;0;0;0;0;0;0;0;-996.328;-0.306563;260.578;1;0;0;0;10;47;21;1;191.627;NULL;NULL;NULL
4133;7;25/04/2022 23:36;0;0;0;0;0;0;0;0;-935.016;275.906;0.766406;1;0;0;0;22;-67;38;1;189.784;NULL;NULL;NULL
4134;11;25/04/2022 23:37;0;0;0;0;0;0;0;0;-9.81;0.306563;0.613125;1;0;0;0;22;-43;34;1;188.075;NULL;NULL;NULL
4135;6;26/04/2022 00:10;4.499.253.845.214.840;7.516.310.214.996.330;-136;0;2;0;0;0;-996.328;-0.153281;260.578;1;0;0;0;10;47;21;1;186.286;NULL;NULL;NULL
4136;7;26/04/2022 00:36;0;0;0;0;0;0;0;0;-965.672;275.906;122.625;1;0;0;0;22;-67;38;1;188.369;NULL;NULL;NULL
4137;11;26/04/2022 00:38;0;0;0;0;0;0;0;0;-965.672;0.459844;168.609;1;0;0;0;22;-43;34;1;186.366;NULL;NULL;NULL
4138;6;26/04/2022 01:13;0;0;0;0;0;0;0;0;-9.81;-0.459844;260.578;1;0;0;0;10;47;21;1;189.117;NULL;NULL;NULL
4139;7;26/04/2022 01:33;44.990.779.876.708.900;7.516.570.091.247.550;256;0;5;0;0;0;-950.344;275.906;0.919688;1;0;0;0;22;-67;38;1;181.907;NULL;NULL;NULL
4140;11;26/04/2022 01:38;0;0;0;0;0;0;0;0;-965.672;0.306563;0.919688;1;0;0;0;22;-43;34;1;185.431;NULL;NULL;NULL
4141;3;26/04/2022 02:08;450.277.099.609.375;7.630.710.124.969.480;491;0;4;0;0;0;-9.81;-0.459844;-0.459844;1;0;0;0;54;-85;-17;1;182.094;NULL;NULL;NULL
4142;6;26/04/2022 02:13;0;0;0;0;0;0;0;0;-9.81;-0.153281;275.906;1;0;0;0;10;47;21;1;187.701;NULL;NULL;NULL
4143;7;26/04/2022 02:33;449.900.016.784.668;7.518.750.190.734.860;341;0;4;0;0;0;-9.81;260.578;137.953;1;0;0;0;22;-67;38;1;180.518;NULL;NULL;NULL
4144;11;26/04/2022 02:38;0;0;0;0;0;0;0;0;-950.344;0.306563;168.609;1;0;0;0;22;-43;34;1;184.176;NULL;NULL;NULL
4145;6;26/04/2022 03:13;0;0;0;0;0;0;0;0;-9.81;-0.153281;275.906;1;0;0;0;10;47;21;1;186.526;NULL;NULL;NULL
4146;7;26/04/2022 03:33;44.990.291.595.458.900;7.517.690.181.732.170;288;3.3;4;0;0;0;-965.672;24.525;0.919688;1;0;0;0;22;-67;38;1;179.236;NULL;NULL;NULL
4147;11;26/04/2022 03:38;0;0;0;0;0;0;0;0;-965.672;0.153281;107.297;1;0;0;0;22;-43;34;1;183.162;NULL;NULL;NULL
4148;3;26/04/2022 04:12;0;0;0;0;0;0;0;0;-950.344;-0.459844;-0.613125;1;0;0;0;54;-85;-17;1;182.841;NULL;NULL;NULL
4149;6;26/04/2022 04:14;0;0;0;0;0;0;0;0;-9.81;-0.306563;24.525;1;0;0;0;10;47;21;1;185.405;NULL;NULL;NULL
4150;7;26/04/2022 04:37;0;0;0;0;0;0;0;0;-9.81;24.525;107.297;1;0;0;0;22;-67;38;1;183.562;NULL;NULL;NULL
4151;11;26/04/2022 04:39;0;0;0;0;0;0;0;0;-965.672;0.153281;122.625;1;0;0;0;22;-43;34;1;18.204;NULL;NULL;NULL
4152;3;26/04/2022 05:12;0;0;0;0;0;0;0;0;-996.328;-0.613125;-0.613125;1;0;0;0;54;-85;-17;1;182.361;NULL;NULL;NULL
4153;6;26/04/2022 05:14;0;0;0;0;0;0;0;0;-996.328;-0.306563;275.906;1;0;0;0;10;47;21;1;18.415;NULL;NULL;NULL
4154;7;26/04/2022 05:36;449.906.005.859.375;7.517.320.156.097.410;191;0;3;0;0;0;-950.344;275.906;0.919688;1;0;0;0;22;-67;38;1;180.785;NULL;NULL;NULL
4155;11;26/04/2022 05:39;0;0;0;0;0;0;0;0;-9.81;0.153281;0.766406;1;0;0;0;22;-43;34;1;180.545;NULL;NULL;NULL
4156;3;26/04/2022 06:12;0;0;0;0;0;0;0;0;-965.672;-0.613125;-122.625;1;0;0;0;54;-85;-17;1;181.159;NULL;NULL;NULL
4157;6;26/04/2022 06:13;4.499.068.832.397.460;7.516.650.199.890.130;229;0;4;0;0;0;-9.81;-0.306563;275.906;1;0;0;0;10;47;21;1;181.426;NULL;NULL;NULL
4158;7;26/04/2022 06:33;4.499.040.985.107.420;7.517.849.922.180.170;286;0;4;0;0;0;-965.672;260.578;0.919688;1;0;0;0;22;-67;38;1;175.177;NULL;NULL;NULL
4159;11;26/04/2022 06:38;4.499.016.189.575.190;7.518.380.165.100.090;377;0;4;0;0;0;-9.81;0.306563;107.297;1;0;0;0;22;-43;34;1;177.447;NULL;NULL;NULL
4160;3;26/04/2022 07:12;0;0;0;0;0;0;0;0;-9.81;-0.613125;-107.297;1;0;0;0;54;-85;-17;1;184.871;NULL;NULL;NULL
4161;6;26/04/2022 07:15;0;0;0;0;0;0;0;0;-9.81;-0.153281;275.906;1;0;0;0;10;47;21;1;181.933;NULL;NULL;NULL
4162;7;26/04/2022 07:38;0;0;0;0;0;0;0;0;-950.344;275.906;0.613125;1;0;0;0;22;-67;38;1;180.385;NULL;NULL;NULL
4163;11;26/04/2022 07:39;44.990.299.224.853.500;7.517.710.208.892.820;250;0;4;0;0;0;-965.672;0.306563;107.297;1;0;0;0;22;-43;34;1;178.729;NULL;NULL;NULL
4164;6;26/04/2022 08:15;0;0;0;0;0;0;0;0;-9.81;-0.306563;260.578;1;0;0;0;10;47;21;1;181.907;NULL;NULL;NULL
4165;7;26/04/2022 08:38;0;0;0;0;0;0;0;0;-965.672;260.578;0.613125;1;0;0;0;22;-67;38;1;180.705;NULL;NULL;NULL
4166;11;26/04/2022 08:39;4.499.045.181.274.410;7.517.429.828.643.790;331;0;3;0;0;0;-965.672;0.306563;107.297;1;0;0;0;22;-43;34;1;178.061;NULL;NULL;NULL
4167;3;26/04/2022 09:12;0;0;0;0;0;0;0;0;-965.672;-0.459844;-0.153281;1;0;0;0;54;-85;-17;1;195.125;NULL;NULL;NULL
4168;6;26/04/2022 09:16;0;0;0;0;0;0;0;0;-9.81;-0.459844;24.525;1;0;0;0;10;47;21;1;181.586;NULL;NULL;NULL
4169;7;26/04/2022 09:34;44.990.318.298.339.800;7.518.849.849.700.920;319;0;3;0;0;0;-965.672;260.578;0.766406;1;0;0;0;22;-67;38;1;175.177;NULL;NULL;NULL
4170;11;26/04/2022 09:40;0;0;0;0;0;0;0;0;-950.344;0.306563;0.766406;1;0;0;0;22;-43;34;1;178.916;NULL;NULL;NULL
4171;3;26/04/2022 10:12;0;0;0;0;0;0;0;0;-9.81;-0.613125;-107.297;1;0;0;0;54;-85;-17;1;195.632;NULL;NULL;NULL
4172;6;26/04/2022 10:16;0;0;0;0;0;0;0;0;-965.672;-0.306563;260.578;1;0;0;0;10;47;21;1;182.361;NULL;NULL;NULL
4173;7;26/04/2022 10:37;44.990.169.525.146.400;7.515.920.162.200.920;216;0;3;0;0;0;-965.672;24.525;122.625;1;0;0;0;22;-67;38;1;181.025;NULL;NULL;NULL
4174;11;26/04/2022 10:41;0;0;0;0;0;0;0;0;-996.328;0.306563;153.281;1;0;0;0;22;-43;34;1;17.969;NULL;NULL;NULL
4175;3;26/04/2022 11:13;0;0;0;0;0;0;0;0;-9.81;-0.459844;-0.306563;1;0;0;0;54;-85;-17;1;195.846;NULL;NULL;NULL
4176;6;26/04/2022 11:16;0;0;0;0;0;0;0;0;-996.328;-0.153281;260.578;1;0;0;0;10;47;21;1;185.538;NULL;NULL;NULL
4177;7;26/04/2022 11:36;449.900.016.784.668;7.517.020.225.524.900;211;0;3;0;0;0;-965.672;275.906;0.919688;1;0;0;0;22;-67;38;1;183.295;NULL;NULL;NULL
4178;11;26/04/2022 11:40;4.499.028.015.136.710;75.187.201.499.938.900;235;0;3;0;0;0;-965.672;0.153281;137.953;1;0;0;0;22;-43;34;1;182.441;NULL;NULL;NULL
4179;3;26/04/2022 12:13;0;0;0;0;0;0;0;0;-9.81;-0.459844;-0.766406;1;0;0;0;54;-85;-17;1;197.074;NULL;NULL;NULL
4180;6;26/04/2022 12:14;4.499.081.039.428.710;751.639.986.038.208;189;0;4;0;0;0;-996.328;-0.153281;321.891;1;0;0;0;10;47;21;1;183.295;NULL;NULL;NULL
4181;7;26/04/2022 12:37;4.499.081.039.428.710;7.516.849.994.659.420;264;0;4;0;0;0;-965.672;275.906;137.953;1;0;0;0;22;-67;38;1;186.046;NULL;NULL;NULL
4182;11;26/04/2022 12:41;44.989.349.365.234.300;7.518.970.012.664.790;97;0;3;0;0;0;-965.672;0.306563;107.297;1;0;0;0;22;-43;34;1;184.871;NULL;NULL;NULL
4183;3;26/04/2022 13:13;0;0;0;0;0;0;0;0;-965.672;-0.459844;-0.919688;1;0;0;0;54;-85;-17;1;197.955;NULL;NULL;NULL
4184;6;26/04/2022 13:16;44.990.299.224.853.500;7.518.010.139.465.330;301;0;3;0;0;0;-9.81;-0.153281;291.234;1;0;0;0;10;47;21;1;190.959;NULL;NULL;NULL
4185;7;26/04/2022 13:36;4.499.034.118.652.340;7.517.920.017.242.430;380;0;4;0;0;0;-965.672;275.906;0.766406;1;0;0;0;22;-67;38;1;18.917;NULL;NULL;NULL
4186;11;26/04/2022 13:41;4.499.040.985.107.420;7.517.300.128.936.760;291;0;4;0;0;0;-950.344;0.306563;122.625;1;0;0;0;22;-43;34;1;189.811;NULL;NULL;NULL
4187;3;26/04/2022 14:13;0;0;0;0;0;0;0;0;-9.81;-0.613125;-0.766406;1;0;0;0;54;-85;-17;1;198.997;NULL;NULL;NULL
4188;6;26/04/2022 14:15;44.990.570.068.359.300;7.516.349.792.480.460;220;0;4;0;0;0;-996.328;-0.306563;199.266;1;0;0;0;10;47;21;1;192.374;NULL;NULL;NULL
4189;7;26/04/2022 14:36;44.990.108.489.990.200;75.190.300.941.467.200;389;0;4;0;0;0;-965.672;260.578;122.625;1;0;0;0;22;-67;38;1;193.362;NULL;NULL;NULL
4190;11;26/04/2022 14:39;4.499.013.137.817.380;7.518.599.987.030.020;404;0;4;0;0;0;-950.344;0.306563;0.766406;1;0;0;0;22;-43;34;1;191.894;NULL;NULL;NULL
4191;3;26/04/2022 15:13;0;0;0;0;0;0;0;0;-9.81;-0.613125;-0.766406;1;0;0;0;54;-85;-17;1;202.068;NULL;NULL;NULL
4192;6;26/04/2022 15:13;44.990.169.525.146.400;75.177.998.542.785.600;331;0;3;0;0;0;-996.328;-0.306563;24.525;1;0;0;0;10;47;21;1;193.977;NULL;NULL;NULL
4193;7;26/04/2022 15:36;4.499.081.039.428.710;7.517.119.884.490.960;156;0;3;0;0;0;-965.672;275.906;0.766406;1;0;0;0;22;-67;38;1;19.622;NULL;NULL;NULL
4194;11;26/04/2022 15:42;0;0;0;0;0;0;0;0;-9.81;0.306563;137.953;1;0;0;0;22;-43;34;1;199.184;NULL;NULL;NULL
4195;3;26/04/2022 16:13;0;0;0;0;0;0;0;0;-9.81;-0.613125;-0.919688;1;0;0;0;54;-85;-17;1;203.323;NULL;NULL;NULL
4196;6;26/04/2022 16:17;44.990.638.732.910.100;751.738.977.432.251;216;0;3;0;0;0;-9.81;-0.306563;275.906;1;0;0;0;10;47;21;1;202.735;NULL;NULL;NULL
4197;7;26/04/2022 16:37;4.499.087.905.883.780;7.515.920.162.200.920;139;0;2;0;0;0;-950.344;291.234;122.625;1;0;0;0;22;-67;38;1;200.652;NULL;NULL;NULL
4198;11;26/04/2022 16:42;0;0;0;0;0;0;0;0;-950.344;0.153281;107.297;1;0;0;0;22;-43;34;1;201.801;NULL;NULL;NULL
4199;3;26/04/2022 17:10;4.502.914.047.241.210;76.323.699.951.171.800;278;0;5;0;0;0;-10.883;-0.766406;-107.297;1;0;0;0;54;-85;-17;1;206.794;NULL;NULL;NULL
